time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,ag,ag.old,,
2026.073915,0.011219,-0.076608,0.014364,-9.8154,-9.815709,0,-0.007455,-0.001065,98930.32,25.78,0.007407037,0.013558,,
2026.085051,0.011137,-0.028728,-0.014364,-9.808218,-9.808271,-0.001065,-0.00426,0.003195,98930.32,25.78,0.014845037,0.020996,,
2026.096335,0.011284,-0.03591,-0.031122,-9.85131,-9.851425,0.00213,-0.007455,0,98930.32,25.78,-0.028308963,-0.022158,,
2026.107751,0.011416,-0.026334,-0.021546,-9.836946,-9.837005,0,-0.00213,0.003195,98930.35,25.78,-0.013888963,-0.007738,,
2026.118637,0.010887,-0.040698,0.01197,-9.79146,-9.791552,0.00213,-0.00426,0.00213,98930.35,25.78,0.031564037,0.037715,,
2026.129771,0.011133,-0.031122,-0.007182,-9.848916,-9.848968,0.003195,-0.003195,0.003195,98930.35,25.78,-0.025851963,-0.019701,,
2026.140953,0.011183,-0.007182,-0.019152,-9.796248,-9.796269,0.001065,-0.005325,0.001065,98930.35,25.78,0.026847037,0.032998,,
2026.15217,0.011217,-0.040698,-0.028728,-9.810612,-9.810738,0,-0.003195,0.00213,98930.35,25.78,0.012378037,0.018529,,
2026.163698,0.011528,-0.069426,0.009576,-9.824976,-9.825226,0.003195,-0.005325,0.00213,98930.32,25.78,-0.002109963,0.004041,,
2026.174764,0.011066,-0.045486,0.007182,-9.8154,-9.815508,0.00213,-0.00426,0,98930.32,25.78,0.007608037,0.013759,,
2026.185696,0.010932,-0.105336,0.002394,-9.813006,-9.813572,0,-0.005325,0.001065,98930.32,25.78,0.009544037,0.015695,,
2026.196864,0.011168,-0.100548,0.045486,-9.83934,-9.839959,0,-0.00213,0.00213,98930.32,25.78,-0.016842963,-0.010692,,
2026.20813,0.011266,-0.08379,0.02394,-9.829764,-9.83015,0.003195,-0.005325,0.00213,98930.32,25.78,-0.007033963,-0.000883,,
2026.219286,0.011156,-0.100548,0.007182,-9.822582,-9.823099,0.005325,-0.005325,0.00639,98930.32,25.78,1.7037E-05,0.006168,,
2026.230565,0.011279,-0.045486,0.004788,-9.841734,-9.84184,-0.001065,-0.00213,0.00426,98930.32,25.78,-0.018723963,-0.012573,,
2026.241628,0.011063,-0.148428,0.004788,-9.844128,-9.845248,0.003195,-0.011715,0.001065,98930.32,25.78,-0.022131963,-0.015981,,
2026.252797,0.011169,-0.067032,0.002394,-9.85131,-9.851538,0.00213,-0.003195,0.001065,98930.32,25.78,-0.028421963,-0.022271,,
