Time (s),dt, X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg),1,2,3,ag
12.357933,0.00244,0.104686,9.890134,-0.129811,9.89154,90.751938,89.393555,1,2,3,0
12.3603716,0.00244,0.0999,9.890134,-0.151346,9.891796,90.876671,89.421272,1,2,3,0
12.3628111,0.00244,0.159721,9.914063,-0.115454,9.916021,90.667122,89.077011,1,2,3,0
12.3652515,0.00244,0.154935,9.926026,-0.10349,9.927775,90.597275,89.105743,1,2,3,0
12.3676901,0.00244,0.147757,9.916455,-0.091525,9.917978,90.528748,89.146347,1,2,3,0
12.3701296,0.00244,0.147757,9.918848,-0.113061,9.920592,90.652992,89.146553,1,2,3,0
12.3725691,0.00244,0.190828,9.890134,-0.101097,9.892491,90.585548,88.89463,1,2,3,0
12.3750076,0.00244,0.140578,9.866206,-0.065204,9.867423,90.378616,89.183678,1,2,3,0
12.3774481,0.00244,0.181256,9.880563,-0.072383,9.88249,90.419655,88.949043,1,2,3,0
12.3798876,0.00244,0.207577,9.839885,-0.084347,9.842436,90.491013,88.791496,1,2,3,0
12.3823261,0.00244,0.186042,9.835099,-0.06999,9.837108,90.407654,88.916313,1,2,3,0
12.3847656,0.00244,0.181256,9.866206,-0.117847,9.868574,90.684219,88.94751,1,2,3,0
12.3872051,0.00244,0.20997,9.839885,-0.134596,9.843045,90.783501,88.777573,1,2,3,0
12.3896446,0.00244,0.190828,9.837492,-0.105882,9.839912,90.616547,88.888718,1,2,3,0
12.3920841,0.00244,0.154935,9.830314,-0.108275,9.832131,90.630974,89.097038,1,2,3,0
12.3945236,0.00244,0.205185,9.84467,-0.127418,9.847632,90.741364,88.806,1,2,3,0
12.3969622,0.00244,0.178863,9.830314,-0.122632,9.832705,90.714607,88.957611,1,2,3,0
12.3994026,0.00244,0.157328,9.84467,-0.170489,9.847404,90.992012,89.084435,1,2,3,0
12.4018421,0.00244,0.138186,9.835099,-0.170489,9.837547,90.993011,89.19503,1,2,3,0
12.4042807,0.00244,0.171685,9.777672,-0.165703,9.780582,90.970757,88.994057,1,2,3,0
12.4067202,0.00244,0.123829,9.823135,-0.194417,9.825839,91.133743,89.277779,1,2,3,0
12.4091597,0.00244,0.142971,9.808778,-0.223131,9.812357,91.303001,89.164925,1,2,3,0
12.4115992,0.00244,0.0999,9.796814,-0.203988,9.799446,91.192772,89.415764,1,2,3,0
12.4140387,0.00244,0.097508,9.81835,-0.187238,9.820619,91.092461,89.431007,1,2,3,0
12.4164782,0.00244,0.145364,9.820743,-0.201595,9.823887,91.175842,89.151985,1,2,3,0
12.4189167,0.00244,0.135793,9.780065,-0.148953,9.782142,90.872482,89.204521,1,2,3,0
12.4213562,0.00244,0.0999,9.775279,-0.18006,9.777448,91.055206,89.414474,1,2,3,0
12.4237967,0.00244,0.078365,9.815957,-0.201595,9.818339,91.176506,89.542595,1,2,3,0
12.4262352,0.00244,0.104686,9.811171,-0.199202,9.813751,91.163086,89.388672,1,2,3,0
12.4286747,0.00244,0.11665,9.780065,-0.139382,9.781754,90.816444,89.316643,1,2,3,0
12.4311142,0.00244,0.109472,9.780065,-0.165703,9.782081,90.970604,89.358696,1,2,3,0
12.4335537,0.00244,0.138186,9.820743,-0.16331,9.823072,90.952599,89.193855,1,2,3,0
12.4359932,0.00244,0.140578,9.8016,-0.165703,9.804008,90.968437,89.178299,1,2,3,0
12.4384327,0.00244,0.109472,9.808778,-0.160917,9.810708,90.939819,89.360573,1,2,3,0
12.4408712,0.00244,0.142971,9.794421,-0.168096,9.796906,90.983131,89.163704,1,2,3,0
12.4433107,0.00244,0.142971,9.796814,-0.189631,9.799692,91.108788,89.163902,1,2,3,0
12.4457512,0.00244,0.154935,9.832706,-0.156132,9.835166,90.909599,89.09726,1,2,3,0
12.4481897,0.00244,0.123829,9.808778,-0.129811,9.810418,90.758156,89.276718,1,2,3,0
12.4506292,0.00244,0.198006,9.815957,-0.115454,9.818633,90.673737,88.844391,1,2,3,0
12.4530687,0.00244,0.171685,9.811171,-0.098704,9.813169,90.576309,88.99749,1,2,3,0
12.4555073,0.00244,0.178863,9.825528,-0.136989,9.828111,90.798645,88.957108,1,2,3,0
12.4579477,0.00244,0.15015,9.808778,-0.050847,9.810059,90.296974,89.123001,1,2,3,0
12.4603872,0.00244,0.166899,9.803992,-0.029312,9.805457,90.17128,89.024712,1,2,3,0
12.4628258,0.00244,0.15015,9.837492,-0.098704,9.839132,90.574791,89.125565,1,2,3,0
12.4652653,0.00244,0.135793,9.825528,-0.010169,9.826471,90.059296,89.208199,1,2,3,0
12.4677048,0.00244,0.121436,9.789636,0.035294,9.790452,89.793449,89.289307,1,2,3,0
12.4701443,0.00244,0.152542,9.815957,-0.012562,9.81715,90.073318,89.10968,1,2,3,0
12.4725838,0.00244,0.102293,9.835099,-0.026919,9.835669,90.156815,89.404099,1,2,3,0
12.4750233,0.00244,0.114257,9.811171,0.008973,9.81184,89.947601,89.332787,1,2,3,0
12.4774618,0.00244,0.1334,9.8016,0.025723,9.802541,89.849648,89.220253,1,2,3,0
12.4799023,0.00244,0.078365,9.799207,0.037687,9.799592,89.779655,89.541809,1,2,3,0
12.4823418,0.00244,0.097508,9.787243,-0.000598,9.787728,90.003502,89.429199,1,2,3,0
12.4847803,0.00244,0.104686,9.808778,-0.034098,9.809395,90.199165,89.388527,1,2,3,0
12.4872198,0.00244,0.152542,9.792028,-0.034098,9.793276,90.199493,89.107506,1,2,3,0
12.4896593,0.00244,0.138186,9.796814,-0.036491,9.797856,90.213387,89.191887,1,2,3,0
12.4920988,0.00244,0.087936,9.765707,-0.08674,9.766488,90.508873,89.484085,1,2,3,0
12.4945383,0.00244,0.135793,9.787243,-0.084347,9.788548,90.493721,89.205101,1,2,3,0
12.4969778,0.00244,0.157328,9.808778,-0.105882,9.810611,90.618385,89.081085,1,2,3,0
12.4994164,0.00244,0.171685,9.81835,-0.132203,9.820741,90.771317,88.998222,1,2,3,0
12.5018559,0.00244,0.19322,9.820743,0.001795,9.822643,89.989532,88.872864,1,2,3,0
12.5042963,0.00244,0.138186,9.803992,-0.05324,9.805111,90.311111,89.192482,1,2,3,0
12.5067348,0.00244,0.154935,9.796814,-0.249452,9.801213,91.458397,89.093948,1,2,3,0
12.5091743,0.00244,0.147757,9.748958,-0.038883,9.750154,90.228493,89.131683,1,2,3,0
12.5116138,0.00244,0.159721,9.756136,0.20997,9.759703,88.767242,89.062073,1,2,3,0
12.5140533,0.00244,0.217149,9.772886,-0.165703,9.776703,90.971138,88.727127,1,2,3,0
12.5164928,0.00244,0.066401,9.75135,-0.481556,9.763459,92.827103,89.609856,1,2,3,0
12.5189323,0.00244,0.169292,9.753743,-0.098704,9.755712,90.579704,89.005638,1,2,3,0
12.5213709,0.00244,0.183649,9.75135,-0.084347,9.753445,90.495499,88.921066,1,2,3,0
12.5238104,0.00244,0.052044,9.7681,-0.44327,9.778291,92.598228,89.694733,1,2,3,0
12.5262508,0.00244,0.087936,9.756136,-0.373879,9.763694,92.19455,89.483582,1,2,3,0
12.5286894,0.00244,0.121436,9.775279,0.016152,9.776047,89.905342,89.288269,1,2,3,0
12.5311289,0.00244,0.152542,9.811171,-0.024526,9.812387,90.143211,89.109245,1,2,3,0
12.5335684,0.00244,0.064008,9.748958,-0.227916,9.751832,91.339218,89.623825,1,2,3,0
12.5360069,0.00244,0.080758,9.741779,-0.235095,9.74495,91.382385,89.52504,1,2,3,0
12.5384474,0.00244,0.085543,9.734601,-0.031705,9.735028,90.1866,89.496521,1,2,3,0
12.5408869,0.00244,0.202792,9.753743,-0.06999,9.756102,90.411041,88.808922,1,2,3,0
12.5433254,0.00244,0.097508,9.803992,-0.448056,9.81471,92.616547,89.430176,1,2,3,0
12.5457649,0.00244,0.097508,9.803992,-0.3667,9.811332,92.141937,89.430176,1,2,3,0
12.5482054,0.00244,0.147757,9.81835,-0.108275,9.820059,90.631752,89.137817,1,2,3,0
12.5506439,0.00244,0.145364,9.830314,-0.158524,9.832666,90.923775,89.152809,1,2,3,0
12.5530834,0.00244,0.107079,9.808778,-0.357129,9.815861,92.085045,89.37455,1,2,3,0
12.5555229,0.00244,0.147757,9.799207,-0.19681,9.802297,91.150459,89.136131,1,2,3,0
12.5579615,0.00244,0.164507,9.787243,0.04008,9.788708,89.765404,89.037048,1,2,3,0
12.5604019,0.00244,0.171685,9.84467,-0.067597,9.846399,90.393349,89.0009,1,2,3,0
12.5628414,0.00244,0.123829,9.863813,-0.201595,9.866651,91.170746,89.280754,1,2,3,0
12.56528,0.00244,0.104686,9.849456,-0.232702,9.85276,91.353333,89.391052,1,2,3,0
12.5677195,0.00244,0.109472,9.854242,-0.081954,9.855191,90.476471,89.363525,1,2,3,0
12.570159,0.00244,0.107079,9.856635,-0.017348,9.857232,90.100838,89.377586,1,2,3,0
12.5725994,0.00244,0.085543,9.854242,-0.194417,9.856531,91.130211,89.502632,1,2,3,0
12.575038,0.00244,0.135793,9.854242,-0.168096,9.856611,90.977173,89.21051,1,2,3,0
12.5774775,0.00244,0.107079,9.861421,-0.072383,9.862267,90.420517,89.377884,1,2,3,0
12.579916,0.00244,0.111864,9.875777,0.011366,9.876417,89.934067,89.351028,1,2,3,0
12.5823565,0.00244,0.121436,9.87817,0.028116,9.878957,89.836937,89.295677,1,2,3,0
12.584796,0.00244,0.0999,9.863813,-0.077169,9.864621,90.448219,89.419731,1,2,3,0
12.5872345,0.00244,0.183649,9.866206,-0.081954,9.868256,90.475838,88.933624,1,2,3,0
12.589674,0.00244,0.157328,9.882956,0.104686,9.884762,89.393188,89.087975,1,2,3,0
12.5921135,0.00244,0.181256,9.909277,0.075972,9.911226,89.560806,88.952087,1,2,3,0
12.5945539,0.00244,0.164507,9.882956,-0.089133,9.884727,90.516655,89.046371,1,2,3,0
12.5969925,0.00244,0.178863,9.928419,-0.134596,9.930943,90.776566,88.967911,1,2,3,0
12.599432,0.00244,0.200399,9.882956,-0.074776,9.88527,90.433411,88.838364,1,2,3,0
12.6018705,0.00244,0.176471,9.892527,-0.089133,9.894502,90.516144,88.97802,1,2,3,0
12.60431,0.00244,0.154935,9.897313,-0.177667,9.90012,91.028282,89.103149,1,2,3,0
12.6067505,0.00244,0.138186,9.916455,-0.282951,9.921453,91.634247,89.201637,1,2,3,0
12.60919,0.00244,0.176471,9.87817,-0.287737,9.883935,91.668205,88.97654,1,2,3,0
12.6116285,0.00244,0.190828,9.940384,-0.203988,9.944308,91.175392,88.900215,1,2,3,0
12.614068,0.00244,0.241077,9.902099,-0.213559,9.907335,91.235146,88.605347,1,2,3,0
12.6165066,0.00244,0.186042,9.894919,-0.311665,9.901575,91.803757,88.922867,1,2,3,0
12.618947,0.00244,0.174078,9.890134,-0.378664,9.898911,92.192276,88.991631,1,2,3,0
12.6213865,0.00244,0.212363,9.91167,-0.330808,9.919462,91.911133,88.772591,1,2,3,0
12.623826,0.00244,0.212363,9.899706,-0.208774,9.904183,91.207848,88.771111,1,2,3,0
12.6262646,0.00244,0.245863,9.906884,-0.215952,9.912288,91.24836,88.578362,1,2,3,0
12.628705,0.00244,0.248255,9.909277,-0.326022,9.917747,91.883804,88.56488,1,2,3,0
12.6311445,0.00244,0.221934,9.906884,-0.354736,9.915717,92.050201,88.716675,1,2,3,0
12.6335831,0.00244,0.255434,9.909277,-0.263809,9.916079,91.524483,88.523399,1,2,3,0
12.6360226,0.00244,0.293719,9.926026,-0.218345,9.932772,91.25959,88.305069,1,2,3,0
12.6384621,0.00244,0.257827,9.949955,-0.244666,9.956302,91.408127,88.515663,1,2,3,0
12.6409016,0.00244,0.343968,9.926026,-0.282951,9.936014,91.631851,88.015312,1,2,3,0
12.6433411,0.00244,0.293719,9.959526,-0.223131,9.966354,91.282867,88.310768,1,2,3,0
12.6457806,0.00244,0.229113,9.923634,-0.136989,9.927223,90.790672,88.677414,1,2,3,0
12.6482191,0.00244,0.262612,9.923634,-0.182453,9.928783,91.052933,88.484116,1,2,3,0
12.6506586,0.00244,0.205185,9.926026,-0.165703,9.929529,90.956192,88.815788,1,2,3,0
12.6530991,0.00244,0.188435,9.93799,-0.113061,9.940419,90.651688,88.913742,1,2,3,0
12.6555376,0.00244,0.19322,9.906884,-0.08674,9.909147,90.501549,88.882668,1,2,3,0
12.6579771,0.00244,0.162114,9.933205,-0.089133,9.934927,90.514046,89.064995,1,2,3,0
12.6604166,0.00244,0.214756,9.914063,-0.192024,9.918247,91.109352,88.759071,1,2,3,0
12.6628561,0.00244,0.171685,9.933205,-0.203988,9.936782,91.176285,89.009804,1,2,3,0
12.6652956,0.00244,0.186042,9.91167,-0.182453,9.915094,91.05439,88.924683,1,2,3,0
12.6677351,0.00244,0.231506,9.933205,-0.187238,9.937666,91.07959,88.664894,1,2,3,0
12.6701736,0.00244,0.200399,9.93799,-0.19681,9.941958,91.134293,88.844788,1,2,3,0
12.6726131,0.00244,0.224327,9.93799,-0.170489,9.941984,90.982574,88.706902,1,2,3,0
12.6750536,0.00244,0.200399,9.933205,-0.151346,9.936378,90.872734,88.844238,1,2,3,0
12.6774921,0.00244,0.217149,9.952348,-0.098704,9.955206,90.568085,88.750069,1,2,3,0
12.6799316,0.00244,0.219541,9.906884,-0.091525,9.909739,90.529182,88.730507,1,2,3,0
12.6823711,0.00244,0.245863,9.942777,-0.122632,9.946572,90.706421,88.583496,1,2,3,0
12.6848097,0.00244,0.269791,9.949955,-0.091525,9.954033,90.526833,88.446815,1,2,3,0
12.6872501,0.00244,0.190828,9.935597,-0.055633,9.937586,90.320755,88.899689,1,2,3,0
12.6896896,0.00244,0.253041,9.926026,-0.081954,9.929589,90.4729,88.539696,1,2,3,0
12.6921282,0.00244,0.19322,9.957133,-0.096311,9.959474,90.554077,88.888306,1,2,3,0
12.6945677,0.00244,0.171685,9.930812,-0.081954,9.932633,90.472755,89.00956,1,2,3,0
12.6970081,0.00244,0.1334,9.969097,-0.06999,9.970235,90.402214,89.233353,1,2,3,0
12.6994467,0.00244,0.176471,9.935597,-0.014955,9.937176,90.086227,88.982452,1,2,3,0
12.7018862,0.00244,0.19322,9.961919,-0.067597,9.964022,90.388702,88.888832,1,2,3,0
12.7043257,0.00244,0.135793,9.916455,-0.06999,9.917632,90.40435,89.215462,1,2,3,0
12.7067642,0.00244,0.123829,9.918848,-0.005384,9.919622,90.031097,89.284744,1,2,3,0
12.7092047,0.00244,0.138186,9.870992,0.054437,9.872108,89.684059,89.19796,1,2,3,0
12.7116442,0.00244,0.15015,9.899706,0.032901,9.900899,89.809601,89.131058,1,2,3,0
12.7140827,0.00244,0.190828,9.859028,0.028116,9.860915,89.836639,88.891144,1,2,3,0
12.7165222,0.00244,0.1334,9.859028,0.02333,9.859958,89.864433,89.224792,1,2,3,0
12.7189617,0.00244,0.200399,9.851849,0.035294,9.85395,89.794785,88.834694,1,2,3,0
12.7214012,0.00244,0.183649,9.842278,-0.024526,9.844022,90.142754,88.93103,1,2,3,0
12.7238407,0.00244,0.181256,9.84467,-0.091525,9.846765,90.53257,88.945213,1,2,3,0
12.7262802,0.00244,0.217149,9.8016,-0.010169,9.80401,90.059433,88.73085,1,2,3,0
12.7287188,0.00244,0.205185,9.803992,-0.034098,9.806198,90.199226,88.801048,1,2,3,0
12.7311583,0.00244,0.205185,9.787243,-0.046062,9.789502,90.269592,88.798996,1,2,3,0
12.7335987,0.00244,0.224327,9.760921,-0.077169,9.763804,90.452843,88.683449,1,2,3,0
12.7360373,0.00244,0.200399,9.772886,-0.026919,9.774978,90.157784,88.825279,1,2,3,0
12.7384768,0.00244,0.231506,9.763314,-0.079561,9.766383,90.466759,88.64167,1,2,3,0
12.7409163,0.00244,0.202792,9.75135,-0.177667,9.755076,91.043571,88.808632,1,2,3,0
12.7433558,0.00244,0.188435,9.713065,-0.249452,9.718095,91.470879,88.888596,1,2,3,0
12.7457952,0.00244,0.190828,9.701101,-0.251845,9.706245,91.486801,88.873093,1,2,3,0
12.7482347,0.00244,0.212363,9.679565,-0.29013,9.68624,91.716423,88.743172,1,2,3,0
12.7506733,0.00244,0.221934,9.667602,-0.263809,9.673746,91.562683,88.684921,1,2,3,0
12.7531128,0.00244,0.20997,9.667602,-0.259023,9.67335,91.534393,88.755791,1,2,3,0
12.7555532,0.00244,0.236291,9.634102,-0.232702,9.639809,91.38324,88.595016,1,2,3,0
12.7579918,0.00244,0.250648,9.643674,-0.287737,9.651221,91.708443,88.511162,1,2,3,0
12.7604313,0.00244,0.229113,9.624531,-0.249452,9.630488,91.484261,88.63633,1,2,3,0
12.7628708,0.00244,0.253041,9.600603,-0.261416,9.607494,91.559189,88.490219,1,2,3,0
12.7653093,0.00244,0.265005,9.607781,-0.294915,9.615959,91.7575,88.420052,1,2,3,0
12.7677498,0.00244,0.245863,9.579067,-0.203988,9.584393,91.219536,88.529732,1,2,3,0
12.7701893,0.00244,0.293719,9.602996,-0.177667,9.609129,91.059425,88.248085,1,2,3,0
12.7726278,0.00244,0.219541,9.631709,-0.184846,9.635983,91.099167,88.694244,1,2,3,0
12.7750673,0.00244,0.262612,9.58146,-0.115454,9.585753,90.690102,88.430008,1,2,3,0
12.7775078,0.00244,0.219541,9.569496,-0.058026,9.572189,90.347328,88.68576,1,2,3,0
12.7799463,0.00244,0.253041,9.540782,-0.038883,9.544216,90.233421,88.480759,1,2,3,0
12.7823858,0.00244,0.219541,9.54796,-0.098704,9.550994,90.592133,88.6828,1,2,3,0
12.7848253,0.00244,0.212363,9.543175,-0.117847,9.546265,90.707321,88.725212,1,2,3,0
12.7872639,0.00244,0.224327,9.559925,-0.120239,9.563313,90.720398,88.655777,1,2,3,0
12.7897043,0.00244,0.214756,9.531211,-0.072383,9.533905,90.435005,88.709236,1,2,3,0
12.7921438,0.00244,0.202792,9.567103,-0.048455,9.569375,90.290123,88.785698,1,2,3,0
12.7945824,0.00244,0.253041,9.564711,0.011366,9.568064,89.931938,88.48455,1,2,3,0
12.7970219,0.00244,0.224327,9.559925,0.00658,9.562559,89.960571,88.655777,1,2,3,0
12.7994614,0.00244,0.20997,9.602996,0.013759,9.605301,89.917931,88.747421,1,2,3,0
12.8019009,0.00244,0.200399,9.631709,0.025723,9.633828,89.847015,88.808067,1,2,3,0
12.8043404,0.00244,0.195613,9.662816,0.004187,9.664796,89.975174,88.840271,1,2,3,0
12.8067799,0.00244,0.19322,9.698709,0.016152,9.700646,89.904602,88.858688,1,2,3,0
12.8092184,0.00244,0.0999,9.689137,-0.046062,9.689762,90.272369,89.409271,1,2,3,0
12.8116589,0.00244,0.19322,9.648459,-0.101097,9.650924,90.600204,88.852745,1,2,3,0
12.8140984,0.00244,0.169292,9.69153,-0.127418,9.693847,90.753128,88.999252,1,2,3,0
12.8165369,0.00244,0.138186,9.705887,-0.117847,9.707585,90.695564,89.184319,1,2,3,0
12.8189764,0.00244,0.147757,9.696316,-0.177667,9.699069,91.049599,89.126968,1,2,3,0
12.8214159,0.00244,0.1334,9.684352,-0.16331,9.686647,90.966011,89.210815,1,2,3,0
12.8238554,0.00244,0.214756,9.741779,-0.232702,9.746924,91.368034,88.737129,1,2,3,0
12.8262949,0.00244,0.138186,9.734601,-0.328415,9.741119,91.932053,89.186722,1,2,3,0
12.8287344,0.00244,0.24347,9.746565,-0.105882,9.75018,90.622215,88.569046,1,2,3,0
12.8311729,0.00244,0.20997,9.710672,-0.06999,9.713195,90.412857,88.761307,1,2,3,0
12.8336124,0.00244,0.214756,9.717851,-0.189631,9.722073,91.117638,88.734024,1,2,3,0
12.8360529,0.00244,0.229113,9.732208,-0.132203,9.735802,90.778046,88.651405,1,2,3,0
12.8384914,0.00244,0.198006,9.736994,-0.189631,9.740853,91.115486,88.835022,1,2,3,0
12.8409309,0.00244,0.205185,9.763314,-0.285344,9.769638,91.673691,88.796059,1,2,3,0
12.8433704,0.00244,0.205185,9.803992,-0.223131,9.808678,91.303497,88.801048,1,2,3,0
12.8458099,0.00244,0.176471,9.815957,-0.172881,9.819065,91.008842,88.970055,1,2,3,0
12.8482494,0.00244,0.188435,9.808778,-0.232702,9.813347,91.358772,88.899437,1,2,3,0
12.8506889,0.00244,0.11665,9.849456,-0.294915,9.854561,91.714935,89.321457,1,2,3,0
12.8531275,0.00244,0.121436,9.875777,-0.206381,9.87868,91.197083,89.295509,1,2,3,0
12.855567,0.00244,0.123829,9.87817,-0.079561,9.879267,90.461426,89.281799,1,2,3,0
12.8580074,0.00244,0.107079,9.880563,-0.136989,9.882092,90.794281,89.379089,1,2,3,0
12.860446,0.00244,0.157328,9.897313,-0.139382,9.899545,90.806732,89.089302,1,2,3,0
12.8628855,0.00244,0.142971,9.916455,-0.098704,9.917976,90.570221,89.173988,1,2,3,0
12.865325,0.00244,0.152542,9.97149,-0.110668,9.97327,90.635796,89.123566,1,2,3,0
12.8677635,0.00244,0.176471,9.933205,-0.182453,9.936447,91.052124,88.982208,1,2,3,0
12.870204,0.00244,0.207577,9.959526,-0.18006,9.963317,91.035522,88.806007,1,2,3,0
12.8726435,0.00244,0.195613,10.002597,-0.098704,10.004996,90.565262,88.879654,1,2,3,0
12.875082,0.00244,0.19322,10.033704,-0.139382,10.036531,90.795715,88.896782,1,2,3,0
12.8775215,0.00244,0.174078,10.060024,-0.141775,10.06253,90.807289,89.008659,1,2,3,0
12.879961,0.00244,0.176471,10.026525,-0.046062,10.028184,90.263176,88.991676,1,2,3,0
12.8824005,0.00244,0.176471,10.067204,-0.05324,10.068892,90.302956,88.99575,1,2,3,0
12.88484,0.00244,0.162114,10.083953,-0.108275,10.085837,90.615105,89.078972,1,2,3,0
12.8872795,0.00244,0.145364,10.031311,-0.141775,10.033366,90.809631,89.169785,1,2,3,0
12.8897181,0.00244,0.166899,10.055239,-0.077169,10.05692,90.439644,89.04908,1,2,3,0
12.8921585,0.00244,0.164507,10.060024,-0.101097,10.061877,90.575691,89.063156,1,2,3,0
12.894598,0.00244,0.123829,10.06481,-0.08674,10.065946,90.493736,89.29512,1,2,3,0
12.8970366,0.00244,0.174078,10.067204,-0.014955,10.06872,90.085098,89.009361,1,2,3,0
12.8994761,0.00244,0.178863,10.107881,-0.038883,10.109538,90.220375,88.986229,1,2,3,0
12.9019156,0.00244,0.157328,10.110274,-0.141775,10.112493,90.803299,89.108482,1,2,3,0
12.904355,0.00244,0.198006,10.083953,-0.058026,10.086063,90.329628,88.875099,1,2,3,0
12.9067945,0.00244,0.162114,10.071989,0.011366,10.0733,89.935349,89.077873,1,2,3,0
12.909234,0.00244,0.162114,10.095917,0.016152,10.097231,89.908348,89.080063,1,2,3,0
12.9116726,0.00244,0.166899,10.08156,-0.067597,10.083168,90.384109,89.051559,1,2,3,0
12.9141121,0.00244,0.171685,10.105488,-0.046062,10.107051,90.261124,89.02668,1,2,3,0
12.9165525,0.00244,0.217149,10.083953,0.013759,10.0863,89.921844,88.76638,1,2,3,0
12.9189911,0.00244,0.205185,10.083953,-0.002991,10.08604,90.016991,88.834328,1,2,3,0
12.9214306,0.00244,0.231506,10.093524,-0.108275,10.09676,90.614441,88.686089,1,2,3,0
12.9238701,0.00244,0.20997,10.069596,-0.122632,10.072532,90.697586,88.80545,1,2,3,0
12.9263096,0.00244,0.198006,10.067204,-0.043669,10.069245,90.248482,88.87323,1,2,3,0
12.9287491,0.00244,0.195613,10.040882,-0.120239,10.043507,90.685951,88.883926,1,2,3,0
12.9311886,0.00244,0.176471,10.028918,-0.168096,10.031879,90.960106,88.99192,1,2,3,0
12.9336271,0.00244,0.229113,10.019346,-0.139382,10.022934,90.796799,88.690041,1,2,3,0
12.9360666,0.00244,0.217149,10.007382,-0.151346,10.010882,90.866241,88.756943,1,2,3,0
12.9385071,0.00244,0.186042,10.019346,-0.148953,10.022181,90.851585,88.936241,1,2,3,0
12.9409456,0.00244,0.20997,10.009775,-0.177667,10.013554,91.016632,88.798309,1,2,3,0
12.9433851,0.00244,0.19322,9.976275,-0.158524,9.979405,90.910194,88.890434,1,2,3,0
12.9458246,0.00244,0.238684,10.036097,-0.120239,10.039655,90.686218,88.637619,1,2,3,0
12.9482641,0.00244,0.224327,9.985847,-0.158524,9.989625,90.909264,88.713097,1,2,3,0
12.9507036,0.00244,0.214756,9.97149,-0.160917,9.975101,90.924332,88.766212,1,2,3,0
12.9531431,0.00244,0.169292,9.985847,-0.208774,9.989465,91.197533,89.028748,1,2,3,0
12.9555817,0.00244,0.198006,9.976275,-0.232702,9.980953,91.335953,88.862961,1,2,3,0
12.9580212,0.00244,0.19322,9.983455,-0.242273,9.988262,91.389893,88.891235,1,2,3,0
12.9604616,0.00244,0.224327,9.935597,-0.266202,9.941694,91.534348,88.706589,1,2,3,0
12.9629002,0.00244,0.169292,9.899706,-0.268594,9.904796,91.553917,89.020294,1,2,3,0
12.9653397,0.00244,0.190828,9.935597,-0.249452,9.94056,91.43795,88.899689,1,2,3,0
12.9677792,0.00244,0.176471,9.91167,-0.247059,9.916319,91.427635,88.979996,1,2,3,0
12.9702177,0.00244,0.176471,9.933205,-0.218345,9.937171,91.259033,88.982208,1,2,3,0
12.9726582,0.00244,0.202792,9.890134,-0.203988,9.894316,91.181335,88.825348,1,2,3,0
12.9750977,0.00244,0.19322,9.866206,-0.139382,9.869082,90.809219,88.878059,1,2,3,0
12.9775362,0.00244,0.205185,9.894919,-0.153739,9.898241,90.889954,88.812065,1,2,3,0
12.9799757,0.00244,0.198006,9.873384,-0.113061,9.876017,90.655937,88.851112,1,2,3,0
12.9824152,0.00244,0.183649,9.902099,-0.072383,9.904066,90.418747,88.937485,1,2,3,0
12.9848557,0.00244,0.152542,9.863813,-0.062812,9.865192,90.364807,89.113998,1,2,3,0
12.9872942,0.00244,0.145364,9.87817,-0.055633,9.879396,90.322647,89.156914,1,2,3,0
12.9897337,0.00244,0.190828,9.863813,-0.072383,9.865925,90.420364,88.891678,1,2,3,0
